---- Sensor Log ----
161087,40,21,24.03
162102,40,21,24.10
163117,43,21,24.08
164132,40,21,24.61
165147,40,21,23.85
595,46,21,24.13
595,46,21,24.18
1611,40,21,24.21
595,46,21,24.28
595,46,21,24.23
1611,41,21,24.23
595,45,38,24.28
595,45,41,18.38
600611,43,55,14.85
1200626,46,53,12.43
1800641,44,62,13.46
2400656,44,62,13.52
3000671,46,62,12.86
3600686,47,64,12.25
4200701,51,59,10.78
4800716,39,75,16.97
5400732,38,79,16.85
6000747,38,80,17.02
6600762,39,81,17.36
7200777,39,81,17.39
7800792,39,82,17.66
8400807,40,87,18.11
9000822,40,84,18.05
9600837,41,85,18.16
10200852,41,88,18.41
10800867,41,86,18.63
11400882,42,87,18.82
12000897,42,83,18.96
12600913,43,82,19.15
13200928,43,80,19.23
13800943,43,83,19.25
14400958,43,83,19.42
15000973,43,88,19.42
15600988,43,85,19.55
16201003,43,86,19.63
16801018,44,86,19.79
17401033,44,86,19.74
18001048,44,87,19.82
18601063,44,85,20.09
19201078,44,85,20.36
19801094,44,86,20.46
20401109,44,86,20.52
21001124,44,86,20.70
21601139,44,86,20.86
22201154,45,86,20.94
22801169,45,85,20.91
23401184,45,85,21.02
24001199,45,89,21.12
24601214,45,90,21.36
25201229,45,91,21.36
25801244,45,92,21.34
26401259,45,91,21.34
27001275,46,94,21.39
27601290,46,95,21.28
28201305,46,95,21.34
28801320,46,96,21.36
29401335,46,100,21.76
30001350,46,100,23.05
30601365,46,100,21.91
31201380,46,100,21.62
31801395,46,93,21.36
32401410,46,89,21.12
33001425,46,89,20.54
33601440,46,88,20.54
34201456,46,88,20.65
34801471,46,84,20.38
35401486,46,81,20.09
36001501,46,80,19.85
36601516,46,74,19.66
37201531,46,60,19.66
37801546,46,31,19.25
38401561,45,5,19.20
39001576,45,-14,18.90
39601591,45,-16,19.09
40201606,45,-16,18.82
40801621,45,-16,19.23
41401637,45,-16,19.25
42001652,45,-16,19.23
42601667,45,-16,19.34
43201682,44,-16,19.36
43801697,44,-16,19.31
44401712,45,-16,19.36
45001727,45,-16,19.31
45601742,44,-16,19.34
46201757,45,-16,19.25
46801772,44,-16,19.25
47401787,44,-16,19.23
48001803,44,-16,19.25
48601818,44,-16,19.23
49201833,44,-16,19.23
49801848,44,-16,19.17
50401863,44,-15,19.23
51001878,44,-16,19.23
51601893,44,-9,19.23
52201908,44,-10,19.25
52801923,44,-6,19.36
53401938,44,-9,19.36
54001953,44,-9,19.42
54601968,44,-11,19.58
55201984,44,-10,19.58
597,48,-14,18.82
600613,43,0,17.02
1200628,42,0,16.66
1800643,41,-2,16.60
2400658,42,-2,16.40
3000673,42,-2,16.12
3600688,42,-2,16.12
4200703,42,-2,15.98
4800718,41,-1,16.06
5400733,41,-1,16.26
6000748,41,-1,16.18
6600764,41,-1,16.77
7200779,41,-1,16.69
7800794,41,-1,16.77
8400809,41,-1,16.88
9000824,41,-1,16.97
9600839,41,-2,16.74
10200854,41,-1,16.71
10800869,40,-1,16.77
11400884,40,-1,16.97
12000899,40,-1,17.02
12600914,40,-1,16.85
13200929,40,-1,16.60
13800944,40,-1,16.52
14400960,40,-1,16.66
15000975,40,-1,16.52
15600990,40,-1,16.40
16201005,40,-1,16.63
16801020,40,-1,16.54
17401035,40,-1,16.32
18001050,40,-1,16.23
18601065,40,-1,16.26
19201080,40,-1,16.37
19801095,39,-1,16.40
20401110,39,-1,16.40
21001125,39,-1,16.43
21601141,39,-1,16.12
22201156,39,-1,16.23
22801171,39,-1,15.86
23401186,39,-1,16.18
24001201,39,-1,16.23
24601216,39,-1,16.40
25201231,39,-1,16.12
25801246,39,-1,16.29
26401261,39,-1,16.15
27001276,39,-1,16.00
27601291,39,-1,16.12
28201306,39,-1,15.69
28801322,39,0,16.00
29401337,39,10,15.66
30001352,39,19,15.66
30601367,39,32,15.60
31201382,38,49,15.40
31801397,38,60,15.75
32401412,38,62,15.66
33001427,38,70,15.69
33601442,39,64,16.15
34201457,38,69,16.00
34801472,38,78,16.20
35401487,38,77,16.43
36001503,38,84,16.26
36601518,39,82,16.60
37201533,38,85,16.43
37801548,39,84,16.83
38401563,39,85,16.99
39001578,38,86,17.78
39601593,38,89,17.36
40201608,39,86,17.41
40801623,39,86,17.44
41401638,39,87,17.86
42001653,39,90,18.08
42601668,39,92,18.33
43201684,39,90,18.52
43801699,39,82,18.38
44401714,39,87,18.13
45001729,39,87,18.49
45601744,39,96,18.93
46201759,39,92,18.96
46801774,39,91,19.17
47401789,39,96,19.61
48001804,39,98,19.98
48601819,39,100,20.49
49201834,39,100,20.20
49801850,40,95,20.49
50401865,39,91,20.52
51001880,40,100,21.39
51601895,40,100,21.52
52201910,40,96,22.04
52801925,40,99,21.70
53401940,41,100,22.59
54001955,41,100,22.61
54601970,41,99,22.20
55201985,41,97,21.91
55802000,41,97,21.99
56402015,42,100,22.90
57002031,42,97,22.23
57602046,42,99,22.17
58202061,42,92,21.86
58802076,41,99,22.20
59402091,41,94,22.15
60002106,41,93,22.09
60602121,41,97,22.15
61202136,42,94,22.82
61802151,42,92,22.25
62402166,41,100,23.80
63002181,43,100,23.98
63602196,43,89,22.20
64202212,43,86,22.23
64802227,41,91,22.20
65402242,41,87,22.33
66002257,41,81,22.04
66602272,41,69,21.60
67202287,40,56,21.34
67802302,40,38,21.12
68402317,40,26,20.78
69002332,40,6,20.60
69602347,40,1,20.52
70202362,40,-4,20.17
70802377,40,-5,20.12
71402393,39,-5,19.90
72002408,39,-5,19.69
72602423,39,-5,19.66
73202438,39,-5,19.15
73802453,39,-5,19.28
74402468,39,-5,18.41
75002483,39,-5,18.55
75602498,39,-5,18.93
76202513,39,-5,19.12
76802528,38,-5,18.74
77402543,38,-5,18.66
78002558,38,-5,18.27
78602574,38,-3,18.52
79202589,38,-4,18.49
79802604,38,-3,18.16
80402619,38,-5,17.16
81002634,38,-5,17.89
81602649,38,-5,17.11
82202664,38,-5,17.44
82802679,38,-5,17.16
83402694,38,-5,16.15
84002709,38,-5,17.02
84602724,37,-5,16.99
85202739,37,-5,16.40
85802755,37,-5,16.26
86402770,37,-5,15.75
87002785,37,-5,15.52
87602800,37,-5,15.80
88202815,37,-5,15.69
88802830,37,-5,15.92
89402845,36,-5,15.66
90002860,36,-5,16.03
90602875,36,-5,15.11
91202890,36,-5,15.29
91802905,36,-5,15.05
92402920,36,-5,14.85
93002936,35,-5,15.20
93602951,35,-5,15.20
94202966,36,-5,15.37
94802981,35,-5,14.20
95402996,35,-5,14.47
96003011,35,-5,13.94
96603026,35,-5,14.03
97203041,35,-5,14.26
97803056,35,-5,13.82
98403071,35,-5,13.79
99003086,35,-5,14.00
99603101,35,-5,13.79
100203117,35,-5,13.37
100803132,35,-5,13.70
101403147,34,-5,12.86
102003162,34,-5,13.52
102603177,34,-5,13.25
103203192,34,-5,13.73
103803207,34,-5,13.76
104403222,34,-5,13.49
105003237,34,-5,14.00
105603252,34,-5,13.55
106203267,34,-5,13.46
106803283,34,-5,13.49
107403298,34,-5,13.31
108003313,33,-5,13.85
108603328,33,-5,13.34
109203343,33,-5,13.13
109803358,33,-5,13.28
110403373,33,-5,13.40
111003388,33,-5,12.92
111603403,33,-5,13.49
112203418,33,-5,12.98
112803433,33,-5,12.34
113403448,33,-5,12.92
114003464,33,-5,12.67
114603479,32,-5,12.98
115203494,33,-3,12.55
115803509,33,3,12.55
116403524,78,12,13.31
117003539,77,20,13.28
601,82,-11,18.11
600617,73,-16,20.14
1200632,71,-16,20.52
1800647,70,-16,20.75
2400662,70,-16,20.86
3000677,70,-16,20.94
3600693,69,-16,20.99
4200708,69,-16,21.05
4800723,69,-16,21.10
5400738,69,-16,21.12
6000753,69,-16,21.10
6600768,69,-16,21.23
7200783,70,-16,21.10
7800798,70,-16,21.31
8400813,70,-16,21.34
9000828,71,-16,21.36
9600843,71,-16,21.36
10200858,71,-16,21.36
10800874,71,-16,21.39
11400889,71,-16,21.44
12000904,71,-16,21.39
12600919,72,-16,21.41
13200934,72,-16,21.47
13800949,72,-16,21.49
14400964,72,-16,21.52
15000979,72,-16,21.44
15600994,72,-16,21.49
16201009,72,-16,21.52
16801024,72,-16,21.55
17401040,72,-16,21.55
18001055,72,-16,21.52
18601070,72,-16,21.57
19201085,72,-16,21.55
19801100,72,-16,21.60
20401115,72,-16,21.62
21001130,72,-16,21.55
21601145,72,-16,21.65
22201160,72,-16,21.62
22801175,72,-16,21.65
23401190,72,-16,21.65
24001206,72,-16,21.65
24601221,72,-16,21.70
25201236,72,-16,21.73
25801251,72,-16,21.70
26401266,72,-16,21.70
27001281,72,-16,21.76
27601296,72,-16,21.78
28201311,72,-16,21.83
28801326,72,-16,21.86
29401341,72,-16,21.83
30001356,72,-16,21.91
30601371,72,-16,21.96
31201387,72,-16,22.02
31801403,72,-16,22.07
32401418,72,-16,22.07
33001433,72,-16,22.12
33601448,72,-16,22.15
34201463,72,-16,22.17
34801478,72,-16,22.17
35401493,72,-16,22.17
36001508,72,-16,22.17
36601523,72,-16,22.20
37201538,72,-16,22.17
37801554,72,-16,22.17
38401569,72,-16,22.15
39001584,72,-16,22.15
39601599,71,-16,22.20
40201614,71,-16,22.17
40801629,72,-16,22.12
41401644,72,-16,22.15
42001659,72,-16,22.07
42601674,72,-16,22.04
43201689,72,-16,22.04
43801704,72,-16,22.02
44401719,72,-16,21.99
45001735,72,-16,21.94
45601751,71,-16,21.94
46201766,72,-16,21.91
46801781,71,-16,21.89
47401796,72,-16,21.86
48001811,71,-16,21.83
48601826,71,-16,21.81
49201841,71,-16,21.86
49801856,71,-16,21.83
50401871,71,-16,21.78
51001886,71,-16,21.78
51601902,71,-16,21.78
603,76,6,21.23
600619,67,-13,24.79
1200635,67,-13,25.04
1800650,67,-13,24.79
2400665,67,-13,24.84
3000680,67,-12,25.45
3600695,66,-12,25.50
4200710,66,-12,25.47
4800725,66,-11,25.87
5400740,66,-11,26.15
6000755,65,-10,26.37
6600771,65,-10,26.35
7200787,63,-7,28.31
7800802,63,-7,28.43
8400817,62,-7,28.36
9000832,62,-7,28.58
9600847,62,-7,28.43
10200862,62,-7,28.58
10800877,62,-7,28.28
11400892,63,-8,27.81
12000907,63,-8,27.79
12600922,63,-8,27.74
13200937,63,-8,27.76
13800953,63,-8,27.59
14400968,63,-8,27.52
15000983,63,-8,27.39
15600998,63,-8,27.34
16201013,63,-8,27.42
16801028,63,-8,27.37
17401043,63,-9,27.12
18001058,63,-9,27.15
18601074,63,-9,27.07
19201089,63,-9,27.07
19801104,63,-9,27.05
20401119,64,-9,26.92
21001135,64,-9,26.92
21601150,64,-9,26.87
22201165,64,-9,26.85
22801181,64,-9,26.92
23401196,64,-9,26.67
24001211,64,-9,26.72
24601226,64,-9,26.65
25201241,64,-9,26.65
25801256,64,-9,26.95
26401272,63,-9,26.70
27001287,63,-9,26.75
27601302,64,-9,26.62
28201318,64,-9,26.50
28801333,64,-9,26.52
29401348,64,-9,26.52
30001363,64,-9,26.42
30601378,64,-9,26.40
31201393,64,-9,26.40
31801408,64,-8,26.40
32401423,64,0,26.35
33001438,63,12,26.40
33601453,63,31,26.42
34201468,63,66,26.70
34801483,63,79,26.85
35401499,63,83,26.95
36001515,63,80,27.07
36601530,63,87,27.07
37201545,63,90,27.10
37801560,63,91,27.10
38401575,63,92,27.22
39001590,63,92,27.07
39601605,63,92,27.42
40201620,62,92,27.74
40801635,62,92,27.86
41401650,62,92,27.81
42001665,63,91,27.72
42601681,63,90,27.64
43201697,63,89,27.74
43801712,63,88,27.69
44401728,63,88,27.69
45001743,63,86,27.44
45601758,63,85,27.34
46201773,63,83,27.42
46801788,63,82,27.52
47401803,63,80,27.86
48001818,62,79,28.14
48601833,62,77,28.58
49201849,62,76,28.33
49801865,62,74,28.60
50401881,62,72,28.60
51001896,62,70,28.70
51601911,61,69,28.82
52201927,61,68,28.97
52801942,61,68,28.97
53401957,61,67,29.36
54001972,58,69,31.34
54601987,58,64,31.36
55202002,59,62,31.17
605,73,90,23.67
--------------------
